"amount_lamport","amount_usd","is_sell","user","timestamp_unix","tx_hash","log_index","pool","fees","fees_usd","quote_mint","base_mint","quote_amount","base_amount"
844320403,127.25,0,"56S29mZ3wqvw8hATuUUFqKhGcSGYFASRRFNT38W8q7G3",1749320464,"4ZqvEHxwJ671kh4BeXzUDLVnmRG37jLyumobXT3d9mA137Cz3ANuG5JvYS5cH81oBycfP2kBs436qNKaXmD479dU",49,"HBCvMNuHYpxTPPBaA1LLVnvF929rvuvkxcW9ZGn8UVF5",2532963,0.38,"So11111111111111111111111111111111111111112","5BoS1KJmKeRSQHC445YKpYbVEjBmhRip1SDJtjGvpump",844320403,3122336446286
7275595946,1096.51,1,"HgWEp9UzNPyoH4rXauLch56WtkfAYDxEB8Df5YGEDvsj",1749320461,"4a6gtKtYmwnuuu8Axiotb24xG4mxVcLRmmvBUrJM5mM6g4mireDFhqA8qwjzPuMXYgmuxV1sjoYwhXFVjCZiJkzR",45,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",18517245604,2790.73,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",7406898241409,7275595946
7240035375,1091.15,0,"Fbmvr7WaU5sZZVknJmPn9EcaDmQan1uo7Lpnn5uZF8aD",1749320461,"4a6gtKtYmwnuuu8Axiotb24xG4mxVcLRmmvBUrJM5mM6g4mireDFhqA8qwjzPuMXYgmuxV1sjoYwhXFVjCZiJkzR",90,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",18426000184,2776.98,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",7370400073277,7240035375
2013324535,303.43,0,"Bn2dQFaaQzRQSFbrYSBNbUV7UQNQtSYtqUa8scRBLZki",1749320462,"4abuBMFGBkqtv1NkRGrrswWMHqNaRYZpW5p2NGk5o1zxn9iQERJvTSD1V8hMBpTHrEoS3aPfKD9eCi4dmL2X9yHF",35,"7RiMA56we1LB1vzj3m9Sav6RJt2D8rMc53W6h1nDbJpF",1379778,0.21,"C1E8UaRodrxZNJJjfYeFo8FZR9xGUYv9ycUyAJakiAQG","So11111111111111111111111111111111111111112",551910529,2013324535
386670790,58.28,1,"Dynos58mxuWKutpm1ckz4s1xqn3rs18JVWrsEQp5Xv7F",1749320461,"4agJWwq2RWCEB3C7pvRXuoPKRYAeN8KsUFd1fEyaaWNcGtRPZM7zW8Up4jaZmz5UBunnZWVssV3buGXR93oTBsRg",53,"ErYoKaHp7SSXZSLwHSkJ5ZiQUS28DxULbGkaeg7R9oE1",1160014,0.17,"So11111111111111111111111111111111111111112","GaCu7tyNHBoNbwTqgAu9P7votzMTzENe6M9mRrmLpump",386670790,862496443769
9451258,1.42,0,"ENe8AeUchvkgHUSPw73PqAUDYBsi7YbpjEm9sFFa1Byi",1749320463,"4as3VvENvF1WKHCTr2zgwLVwc6ni727h12StfZE9o68hiMiRv2xdjE4ATxTnXNgKKbR8prJSMgVCFFD7zphTPG3i",41,"ArGy8XrQsVVD7BXreMR6shm1ZFs3RbhFTKK1fEfxbwyG",23629,0,"So11111111111111111111111111111111111111112","CzXnpF9HBvsShcSmDvWBmq2zaGQ92nEEYM4GKokukPT1",9451258,63220757270
2008069624,302.64,1,"HYrUEPXjpwWXz8DrVpVfn1oTrCFTtpGzHwiwdSBAX1hM",1749320460,"4az4nBa3zcWypwexVwARGKNQ7mXZFp8JkVFNwQxNq71WQ54ahZMQtjzHFUJz9hNitiQH5H9yq6yg3zcHzzF7P4Fd",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",6024210,0.91,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",2008069624,1677926850911
2211856611,333.35,0,"2f3CpotfZziMGnuwT7JTgGc6KHTHmZQt2iWmXV3qJ2iq",1749320460,"4b8Z3eFWWriZrCPEHSkr3xvjuhtC6txSzgJwqF7CPXt6a3UZfzhBtW8vV1AVLo7tpG8tutaSzNad8i24QuKzArVP",35,"EtxVvFvyUa5v3kfaamibM9qxheLrTP8uPB93xBqsm1cV",492891878,74.28,"9XgNwrPtPU3buxcSdwrTsmKgE7Zpt2GKXDa1Qzuy7eYb","So11111111111111111111111111111111111111112",197156750841,2211856611
14187275,2.14,0,"FQMvn6wV7hEvRE7cs9N9E2p6c5HhqdWhRfLJFzZkM7Tt",1749320461,"4bjE7S5MKN2cDdKWcCTkTeh3Riw4EyqD7W6BUsFpV2PhPui6pumkVc8XFGvSXRAP4SGFt15WCHKaFBkZCTdZXLPo",44,"GQjYKbL1gVcf3EjzCndU2oS84QacdiLSqtAbWofWTaML",35469,0.01,"So11111111111111111111111111111111111111112","8D1mvfMGieyGT4Jckc814XFL1G9FqYoUwhMiZ4wZmoon",14187275,29972178369
1533323528,231.09,0,"4M6SjdP2vf39ZueD86jyqVErdZNCDAmq9PrX2NqiuNZr",1749320460,"4cAqubDC2miD5TvrdHhA4tu8a48msMrrXoEWbTBkmTb5ey7YrbW81PVoy3ChuSn3gKk36cAv7zkXyXpQkAztPa2d",35,"EtxVvFvyUa5v3kfaamibM9qxheLrTP8uPB93xBqsm1cV",343022118,51.7,"9XgNwrPtPU3buxcSdwrTsmKgE7Zpt2GKXDa1Qzuy7eYb","So11111111111111111111111111111111111111112",137208846822,1533323528
6575011933,990.92,1,"7JAPCm8xh33gS6xrqz7YbMZLdnYVZyHxkF91NJmLyYrQ",1749320463,"4cP7xibwiGb5PhNu75NbpoFST7BPBcv8ad6Rr57NMmP4MUirJCq8ujU6WQGXnBxTJnxfwhBricdrrzSuszzUJxAA",45,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",18593708734,2802.26,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",7437483493424,6575011933
7254528091,1093.33,0,"7HTVXrDVENU4Lg5YiCvc4tE2SiHGo7okC3bi7vGB67ug",1749320463,"4cP7xibwiGb5PhNu75NbpoFST7BPBcv8ad6Rr57NMmP4MUirJCq8ujU6WQGXnBxTJnxfwhBricdrrzSuszzUJxAA",90,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",20547962170,3096.78,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",8219184867982,7254528091
990047816,149.21,0,"3sekBUdKGGcvGid7BRiveQuYidCrWZRyJaLqe4s9RVMt",1749320461,"4cYtxJEdasooSuVPh8iT4DHWkanqBXSNwWdXDQP6kTMgvqeQT7VX3ExJQ9yie7bE3M3M6gYaNn3xegLNPAMwEe8S",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",2970144,0.45,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",990047816,802933256808
60124468,9.06,1,"HSNgszFzxU6RHugdxExvwNRYn5uth9y8t3pFhRgtTBpJ",1749320464,"4cr1HqSNjKouptSfLiXFTe6NBP4aXMytufG6T7ZjXzTxRsUynDxehpzdL5TsPKpuqMkm3iEuR1USKED1GqGF5niG",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",416717480,62.8,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",166686991901,60124468
61924316,9.33,0,"GUYgAvSmJ11JX2MU3pRmkxDiGju56MSCdJJd4SpZgj8j",1749320464,"4cr1HqSNjKouptSfLiXFTe6NBP4aXMytufG6T7ZjXzTxRsUynDxehpzdL5TsPKpuqMkm3iEuR1USKED1GqGF5niG",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",429195477,64.68,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",171678190039,61924316
338575204,51.03,0,"61YqCY2LeFZ3bTHcBN2k4N4Mcv2vFbWAQvVCbR91ZrWC",1749320460,"4dEa5Vb5wZSM4UsTWGWGZsissw6F2SFXjFU9aHTN4vakQzLSJBqgB2GgSVbyCjZY8hdjf5Bxq2nqZ7Y3Nm3aTDoH",37,"AdBewy9Y4y41LXfUymKaxKJGFmMvgVg72uiMANwGX2Jh",2153099115,324.49,"3SerawgV6m3cbdUdM9t1uhXdnuvM8KBnrNdJs5GXRjyC","So11111111111111111111111111111111111111112",861239645729,338575204
340287986,51.28,1,"8Ndx15iQLKDnQhG4unAAPqvyQ35ztD3F3fNAzXhMjoin",1749320464,"4dLzvX1QTNxUPdDSptDnkif5pcwnTUeTQhfJWAg54syTBZYtkgVayaQE9YYqyUjrcWoaBiENSo9cXSaDo6GVJC38",45,"B8etKk6p33jLnzWTNLnN6Nvzrg54YXvuYQkpwyvcghA5",2109824269,317.97,"8Hx32p5mJdszpzDz4ASaBPNo8d58eWYSLgPpj3jFnyTk","So11111111111111111111111111111111111111112",843929707215,340287986
456219033,68.76,0,"9PgGHpxtg2W4k9aj1dd5Hm8a8Qr2kk8C8xifTkndD8DW",1749320464,"4dLzvX1QTNxUPdDSptDnkif5pcwnTUeTQhfJWAg54syTBZYtkgVayaQE9YYqyUjrcWoaBiENSo9cXSaDo6GVJC38",90,"B8etKk6p33jLnzWTNLnN6Nvzrg54YXvuYQkpwyvcghA5",2829891882,426.49,"8Hx32p5mJdszpzDz4ASaBPNo8d58eWYSLgPpj3jFnyTk","So11111111111111111111111111111111111111112",1131956752432,456219033
1791670587,270.02,0,"AJ6xQReomr1wKYyTm6Bf7fLyYHUZBtncmfppX7NvRALa",1749320461,"4dm2is4DqjPzXHpzwyeq6v2XbNibqhf3CWairtDkrabWQCuXsuwNqTko17GyvsD1Kfm2CLtg2fDz8RKpfoaq5AmC",35,"AChj2YJDJ7m52yJzqeR4bYgvTNRgh7eZ4Gj3gPiwyNyJ",1427671159,215.16,"EFssKRuh5oaYg2HH6hsDFsrKbGy4XhQca6R5jiEsvz7m","So11111111111111111111111111111111111111112",571068463482,1791670587
55447067,8.36,1,"GKCYnbeGTWK25eRsHRtPPkCtxX9SAGtkwnbDuSAJsHjW",1749320461,"4doAiCrbggLW1L72nfScM9jLdLdFc6yaFndKeCf4s5eMwCVpdR3koKtN5LHyWRuTQ7iDUasJWE8i5MPaBKtNFJDD",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",389423609,58.69,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",155769443444,55447067
58845173,8.87,0,"5Zb8bc4qTjxXD6enbXr5JqfRvSpsa7QpQXmRzj2tM8CG",1749320461,"4doAiCrbggLW1L72nfScM9jLdLdFc6yaFndKeCf4s5eMwCVpdR3koKtN5LHyWRuTQ7iDUasJWE8i5MPaBKtNFJDD",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",413295698,62.29,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",165318278659,58845173
224481918,33.83,0,"9ufkb8RKBbh22qYqgWGJikd7geH8pKK5aftKsBVZ4tTN",1749320462,"4dpqhZzp24AiHBs754aCqGromDvFeXdAgkBgdG1Qp6eicJfcPT7ovGigMngraKU2YNy7KYhRg2uxxb2mkUszFSnE",37,"DetBzNeyFiXcmi2B5WhiQfZT6mZwnJW7QA1ExuB4jBed",4393687004,662.17,"5oLaJW8ZSzRwGVWQf94oeCrRLdBMUkRvikeK5Syadz9Z","So11111111111111111111111111111111111111112",1757474801154,224481918
3340670438,503.47,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320464,"4eQjokG5i2eDn1jtrp1tDDpNiJzXb5T45T37MZpg6WiCfjNfbr2M73Jh3QXbpkh2ZpABE2NvphnVP4Uy22kNrVeW",23,"3YzeRqYZU79bqSFobtVFqDk2mBoeiaW8USsi6yzGsF4j",10022013,1.51,"So11111111111111111111111111111111111111112","7iFpiWGdzpkxFjs84g84kPtHpQWKBgRapgk8Tdtg2duP",3340670438,5892670882590
2642326105,398.22,0,"GVrYE7tKHSNYVEDDHkGvqUiRPpfzZ7WbcRtc8a8G6SG9",1749320461,"4eoVVwL2r3zA8gsa864kLkubQiRLY4yr6ZRdpqDsqBx8oGGZnoZubNLRdigKCKqwSHQSN21azs4rJ372NjU9QkcK",35,"7RiMA56we1LB1vzj3m9Sav6RJt2D8rMc53W6h1nDbJpF",1783455,0.27,"C1E8UaRodrxZNJJjfYeFo8FZR9xGUYv9ycUyAJakiAQG","So11111111111111111111111111111111111111112",713381583,2642326105
98703,0.01,0,"4emG3Uud1nYFjTHFx3xymxwDtrjjPgHaCcZjNX2odR9z",1749320462,"4f8YgoTS9QkJjL1wBZ649jw8zEKXyGZ9sJkEukAAnk2eYc9hV6FEXy3uLtfMMM7iQg1pKaTbV8A6Ljr9andJps2X",31,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",298,0,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",98703,23385356
3340670438,503.47,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320461,"4fFq82PQT4mfrSsoQK9yrPy8WWmBFKv4S8Jt2EGtKNPRYE3YASN9Kg2h3aRYSv4tUgwe4YBW9MHyXrBBetXpmaCM",23,"3YzeRqYZU79bqSFobtVFqDk2mBoeiaW8USsi6yzGsF4j",10022013,1.51,"So11111111111111111111111111111111111111112","7iFpiWGdzpkxFjs84g84kPtHpQWKBgRapgk8Tdtg2duP",3340670438,5892670882590
431139633,64.98,1,"77bDXBUptHeukohr8Kdove8Lt685wpf9faH99eeSY1JM",1749320463,"4fHLh7AkQQWygpE4cLt8T9gV2u8KhEdJa182wH6Nf64Xrb2mmw9qjWvgn9FjhZasynCy7McdLhoLRUWfyALo8e4L",45,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",1735641022,261.58,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",694256408022,431139633
343412050,51.76,0,"7RwJ694wC9gEatHj1VMhPqksnrBi3SDmNFsUB2PUnGYt",1749320463,"4fHLh7AkQQWygpE4cLt8T9gV2u8KhEdJa182wH6Nf64Xrb2mmw9qjWvgn9FjhZasynCy7McdLhoLRUWfyALo8e4L",90,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",1382184342,208.31,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",552873736173,343412050
9875310,1.49,0,"4ffu6PtW47KnNh71ffbjkcsobuVckgwoFD9VDgjFipUD",1749320462,"4hYSqLXMFmmKBpEh3AGWMqXYVvshRCkM7JfYud3uBSJLG3xMG67uAatqtcXzhpqDs9tSSAmMNMeiMi8dDzR7YRvf",57,"82zfqo3KN7b4Kt19Koi6qRjvVgSBZBrhujNJxuhn2mkm",24689,0,"So11111111111111111111111111111111111111112","A7SUSjTjJ8m5CTxtEzLPppYdPtqF4UYwNLxpThtbEYoT",9875310,5139085034680
1695852940,255.58,1,"4W2m4nqVvoB2rhuM3atrQK8TSEk4Whh7kd2hHHK9ju1c",1749320461,"4hZEUTX6thyjUEjBJXexzMLJx9C7zzNy7AZNEG5HRZSymv2TfKte5iZ8kZ7FBA6vNzm3Y98vCU6Rk5fR6oZC3MYk",41,"6Z5htyNPBWggGNCK8p6dg6CsXWWxjUSz6XdXZ17wKod5",1464418327,220.7,"E4ietnQURbew1577SHehu99y5xKozzw2Mz5mZc6VyAAX","So11111111111111111111111111111111111111112",585767330382,1695852940
2426103948,365.64,1,"21svbuAHVVrn3CtiNmaZ5PEpKmM5bZbcQ2M6oHLdAkUL",1749320464,"4hezSD3k2Hw9hmwLy3aLHLdxrJNCfRiGY4q5RG8dQaMykqv5nUuQ67Nw1ca4M9pxpWdkztagxGn1owmS2opnSf82",45,"y9MiNQS3HTzMeHAq26JEkDhjYkDAkL4RLY3CP8wk7Ff",9516708422,1434.26,"B2HixYbjP7qrAGP2mgcBBEf4qhrSGYXtKihA8jro2M5U","So11111111111111111111111111111111111111112",3806683368256,2426103948
3946478979,594.77,1,"ZygmupBVGAmTpEJtHqGYgE9SmCkHmwPw9FyeVwsij1S",1749320464,"4hezSD3k2Hw9hmwLy3aLHLdxrJNCfRiGY4q5RG8dQaMykqv5nUuQ67Nw1ca4M9pxpWdkztagxGn1owmS2opnSf82",96,"y9MiNQS3HTzMeHAq26JEkDhjYkDAkL4RLY3CP8wk7Ff",15099390867,2275.63,"B2HixYbjP7qrAGP2mgcBBEf4qhrSGYXtKihA8jro2M5U","So11111111111111111111111111111111111111112",6039756346072,3946478979
144684921,21.81,0,"CB2LpDxGfhYQJpyyGa6u1m8iL9Bncvm1MSaRSL6QT1YA",1749320463,"4iJ2ARHkzrbLwHUgLqXHvRbdj8pCtNrStbr67k3Me1RbygJoVqWKEaUZjYdCBfSoDX682Rg85W3AXj8JWXLmHGfk",72,"HBCvMNuHYpxTPPBaA1LLVnvF929rvuvkxcW9ZGn8UVF5",434056,0.07,"So11111111111111111111111111111111111111112","5BoS1KJmKeRSQHC445YKpYbVEjBmhRip1SDJtjGvpump",144684921,550951116505
491646370,74.1,0,"91Sdy9UKCqRPAghYsqtyMZjSRFMU7jDrp1KGNWf1cC2R",1749320461,"4iYCu6arygyGvp9cTh6w5qU3rckiaKCsGeUH7gSv8zckAxqEi7UEEzfqMmYTTgVA1PVetguP6uuiWzvEXh7iiCbD",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1474941,0.22,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",491646370,390880377235
6601052338,994.84,1,"FJ8BWTGBiRjD11psS9mVMEQKk7Vgb4rGiJVgK8CwuxgW",1749320463,"4ixdS5CGV8tQb1oRi7BCoXKnRCBpohDJggr7nZY1F6q1dhfXqnNA3vea5MthGX4XWkh1kCNUaiTwrT4jvGyZd9za",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",15915187955,2398.58,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6366075181676,6601052338
7666055484,1155.35,0,"3a8sEbbJutbuAXziVhVAHPPtiMqMgPErQfqbH54rmroS",1749320463,"4ixdS5CGV8tQb1oRi7BCoXKnRCBpohDJggr7nZY1F6q1dhfXqnNA3vea5MthGX4XWkh1kCNUaiTwrT4jvGyZd9za",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",18520943417,2791.29,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7408377366478,7666055484
37243852,5.61,1,"AizTptfPkzzLZynjoJ7y6uWJwtEPooKfJctT9sTyqsGU",1749320463,"4jE7CV63qk67tkMtZ4oBNTednhFkubEAERNhYWJgvjZVoXXL51V724MsrBM1FhbyTo2oJpUtxAqzbH99jUPfD8wK",41,"HuzSpg58Z6nHsZgbxaNX9eetPJVeirNS51nMy6NxTG7u",6038803,0.91,"AUDNsWaQrmPt38kxzbAHBKMh6rW9yU7ZnFWJZaiQ83kU","So11111111111111111111111111111111111111112",2415520542,37243852
6233638705,939.47,1,"2rtkwjDrLk9oA1G3XJL8MecvAeMGr9n8MMDKiHd2YSCh",1749320463,"4jECkYCR8eVhkdwUfCdtUDNtSm5zYo3F7Sctxkb7XFPQzB1UVRFQeNmXiCz1DZMC9QveneWDtWC6R2CSp7gXK43H",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",15101384073,2275.93,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6040553628630,6233638705
6059333111,913.2,0,"3S59NJFXDfzKZbFihyAXrUsJpzsDhLprUagvSqAWiehn",1749320463,"4jECkYCR8eVhkdwUfCdtUDNtSm5zYo3F7Sctxkb7XFPQzB1UVRFQeNmXiCz1DZMC9QveneWDtWC6R2CSp7gXK43H",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",14674586365,2211.61,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",5869834545558,6059333111
6010705842,905.87,1,"BeLiRgjqBKhUX9JkrDmvyLpTVEZ49RGKpCYMZhpTm6eC",1749320464,"4jYFWa1EQDkA35ePst4byhR6zJs5oT6N6jT1KMiuS43qjh4rvAmBxrk55K5UaRhxRW2GC6rFjD226K3TCmDK2aEj",45,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",24017186237,3619.63,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",9606874494301,6010705842
6786209489,1022.75,0,"JKU3Hfc3uu2fvWqhRwLQapaGJArTro5R8HriqkAairQ",1749320464,"4jYFWa1EQDkA35ePst4byhR6zJs5oT6N6jT1KMiuS43qjh4rvAmBxrk55K5UaRhxRW2GC6rFjD226K3TCmDK2aEj",90,"4vjHn45ht3bKnrJi6ZvaWvB2So5SXKWqZVM2QziM6JVy",27167954894,4094.48,"8292BZgqGMgh6nkWcwrxWn9VbfJXNKvNBHnVdwV4yrSF","So11111111111111111111111111111111111111112",10867181957054,6786209489
246759718,37.19,0,"3xotZWk2hvQRVwDgkb3XB2nn6kL27zx9hiKwY7m2wzE3",1749320463,"4kAmaJnC5yqnSVK69PTybUEeMZDnSEzRvftq7zZDB8n4wycSvjrhYdr45cyjERWfR5RL3x9SrKz1bUDBQttztYY3",51,"95MxTQcq2rdShaDQZYQfZVd3FsQU4gGQNxDXWhF85GNE",740280,0.11,"So11111111111111111111111111111111111111112","8kb3Ymr9W7tetKtHNSdF53xhU5MrJduh7N98KdwPpump",246759718,53615654208
2323330575,350.15,0,"4FVNXL3zVv8RsQwK3YHNFfifaEGChSY2QRVfnMqGXNGu",1749320462,"4kTgtMBBAknXY6Ga3xfi7nBgnhqQw3yxExpdaMMBKFnKJEqT5erdHXZ4rx4w481mXhwHHTF5TQY6xtF33z3mKfMT",35,"AChj2YJDJ7m52yJzqeR4bYgvTNRgh7eZ4Gj3gPiwyNyJ",1832849080,276.23,"EFssKRuh5oaYg2HH6hsDFsrKbGy4XhQca6R5jiEsvz7m","So11111111111111111111111111111111111111112",733139631628,2323330575
4931575886,743.24,1,"GvQYCXnugjg3xaXpT92tHaPU9e9p8ogS6taeCxkjoJV5",1749320462,"4kdtuvnSstdY7QjwtKo5xuoPSs9zNpDTR9wf531RTo6Voepeg8ibTQuqBm6uqxcjE1BzJixuAJWo3kBvF9vbMXo8",45,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",12606114537,1899.87,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",5042445814430,4931575886
5955537372,897.56,0,"CzcFn6fDonweLLrg95KFAoVDVSf5A4R4JcqHEjnmp5Sk",1749320462,"4kdtuvnSstdY7QjwtKo5xuoPSs9zNpDTR9wf531RTo6Voepeg8ibTQuqBm6uqxcjE1BzJixuAJWo3kBvF9vbMXo8",90,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",15253695345,2298.88,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",6101478137953,5955537372
3129584517,471.66,0,"BHGhYgZNiJu7qnhYv6zppG7ayrgbfKrbMNB2pWv2b6Fz",1749320460,"4m1PCnh92X5a1z1G2DBGcsevtW2XiqdnBoyXYf1dUSRTc4ZqGgGf2aJmMxd5EmPtCxBtMS2nxeDyKGMmMP7iBdaS",18,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",9388756,1.41,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",3129584517,871500000000
6869255248,1035.27,1,"44qsWQYNDXkD9xzxYS8z8T6ZcngeXiY6BiF8cp82TuxV",1749320462,"4mCDXajgiJLjhgUoqnSt11n29cbH3zSTF42LnqAKjZZTRZ6N15eYpucNiWvXBPA7hX8ZG3tzPKb2czN8NFCewqCr",45,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",12106420737,1824.56,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",4842568294144,6869255248
6259305101,943.34,0,"HYSHUSLN6yhvhE4iQZHuVQgFX511rTzHVoFcYC814Ksq",1749320462,"4mCDXajgiJLjhgUoqnSt11n29cbH3zSTF42LnqAKjZZTRZ6N15eYpucNiWvXBPA7hX8ZG3tzPKb2czN8NFCewqCr",90,"8rAQvSZ3APy63bYrDydcK2M1qpNsm7KqcQyd1A4QUY64",11017862487,1660.5,"2hPBMjEGzwdPPgiTNdyMNaXTFfj1Z5ejPU5TqVnTLRxj","So11111111111111111111111111111111111111112",4407144994497,6259305101
124800986,18.81,1,"GWS5zGgKiwX17eYCpsZmxwW9mzgVYznwRwUYngbs4aEj",1749320464,"4mL26sK5wKJbM88gj5M3QnfHLmCwx2anjF8KAgrB5Rk9TN4EXqNgUa1Vn8hNc336GtCnFgniYebR64vBSHrpxU3X",41,"6Z5htyNPBWggGNCK8p6dg6CsXWWxjUSz6XdXZ17wKod5",103038455,15.53,"E4ietnQURbew1577SHehu99y5xKozzw2Mz5mZc6VyAAX","So11111111111111111111111111111111111111112",41215381820,124800986
7,0,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320460,"4mU6Yr1Qm3qg3E92WNNPm2mXRAuPhkC4XhyuR5gSNB9oo54GdZUHhDVktvd54w6PtvEy7L4CGwVyHCFe41z2DThz",21,"Fv26iipgsCP2MqSpmXdjiYTmorfVPvgc527zku9QVBMi",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",7,60
8,0,1,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320460,"4mU6Yr1Qm3qg3E92WNNPm2mXRAuPhkC4XhyuR5gSNB9oo54GdZUHhDVktvd54w6PtvEy7L4CGwVyHCFe41z2DThz",41,"FPaiKpWmYpfB7pWGPGhejX1Ydws8CZ5qygtcTK7Qq6So",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",8,60
